"Date","Overnight","1 Week","1 Month","3 Month","6 Month","1 Year"
"14 Feb 2023","2.72","2.77","-","-","-","-"
"15 Feb 2023","2.71","2.77","-","-","-","-"
"16 Feb 2023","2.72","2.77","2.82","-","-","-"
"17 Feb 2023","2.75","2.77","-","-","-","-"
"20 Feb 2023","2.74","2.77","-","-","-","-"
"21 Feb 2023","2.71","2.77","-","-","-","-"
"22 Feb 2023","2.71","2.77","-","-","-","-"
"23 Feb 2023","2.74","2.77","-","-","-","-"
"24 Feb 2023","2.72","2.77","-","-","-","-"
"27 Feb 2023","2.75","2.77","-","-","-","-"
"28 Feb 2023","2.73","2.77","-","-","-","-"
"01 Mar 2023","2.75","2.77","-","-","-","-"
"02 Mar 2023","2.72","2.77","-","-","-","-"
"03 Mar 2023","2.75","2.77","-","-","-","-"
"06 Mar 2023","2.72","2.77","-","-","-","-"
"07 Mar 2023","2.72","2.77","-","-","-","-"
"08 Mar 2023","2.75","2.77","-","-","-","-"
"09 Mar 2023","2.72","2.77","-","-","-","-"
"10 Mar 2023","2.75","2.77","2.82","-","-","-"
"13 Mar 2023","2.75","2.77","2.82","-","-","-"
"14 Mar 2023","2.75","2.77","-","-","-","-"
"15 Mar 2023","2.75","2.77","2.82","-","-","-"
"16 Mar 2023","2.75","2.77","2.82","-","-","-"
"17 Mar 2023","2.75","2.77","2.82","-","-","-"
"20 Mar 2023","2.75","2.77","2.83","-","-","-"
"21 Mar 2023","2.72","2.77","2.83","-","-","-"
"22 Mar 2023","2.72","-","-","-","-","-"
"23 Mar 2023","2.73","2.77","-","-","-","-"
"24 Mar 2023","2.75","2.77","-","-","-","-"
"27 Mar 2023","2.75","2.77","-","-","-","-"
"28 Mar 2023","2.72","2.77","2.83","-","-","-"
"29 Mar 2023","2.72","2.77","2.83","-","-","-"
"30 Mar 2023","2.72","2.77","-","-","-","-"
"31 Mar 2023","2.72","2.77","-","-","-","-"
"03 Apr 2023","2.75","2.77","2.83","-","-","-"
"04 Apr 2023","2.75","2.77","-","-","-","-"
"05 Apr 2023","2.75","2.77","-","-","-","-"
"06 Apr 2023","2.75","2.77","-","-","-","-"
"07 Apr 2023","2.75","2.77","-","-","-","-"
"10 Apr 2023","2.73","2.77","-","-","-","-"
"11 Apr 2023","2.72","2.77","-","-","-","-"
"12 Apr 2023","2.72","2.77","-","-","-","-"
"13 Apr 2023","2.72","2.77","-","-","-","-"
"14 Apr 2023","2.75","-","-","-","-","-"
"17 Apr 2023","2.75","2.77","2.83","-","-","-"
"18 Apr 2023","2.74","2.77","2.83","-","-","-"
"19 Apr 2023","2.75","2.77","-","-","-","-"
"20 Apr 2023","2.71","2.77","-","-","-","-"
"25 Apr 2023","2.72","2.77","-","-","-","-"
"26 Apr 2023","2.74","2.77","2.83","-","-","-"
"27 Apr 2023","2.75","2.77","2.83","-","-","-"
"28 Apr 2023","2.74","2.77","-","-","-","-"
"02 May 2023","2.75","2.77","2.83","-","-","-"
"03 May 2023","2.96","2.77","2.83","-","-","-"
"05 May 2023","3.00","3.02","3.08","-","-","-"
"08 May 2023","3.00","3.02","-","-","-","-"
"09 May 2023","3.00","3.02","-","-","-","-"
"10 May 2023","3.00","3.02","-","-","-","-"
"11 May 2023","2.96","3.02","-","-","-","-"
"12 May 2023","2.97","3.02","-","-","-","-"
"15 May 2023","3.00","-","3.08","-","-","-"
"16 May 2023","3.00","3.02","3.08","-","-","-"
"17 May 2023","2.96","3.02","-","-","-","-"
"18 May 2023","2.96","3.02","-","-","-","-"
"19 May 2023","3.00","3.02","-","-","-","-"
"22 May 2023","2.96","3.02","-","-","-","-"
"23 May 2023","2.98","3.02","-","-","-","-"
"24 May 2023","2.97","3.02","-","-","-","-"
"25 May 2023","2.97","3.02","-","-","-","-"
"26 May 2023","3.00","3.02","-","-","-","-"
"29 May 2023","2.96","3.02","-","-","-","-"
"30 May 2023","2.97","3.02","-","-","-","-"
"31 May 2023","3.00","3.02","-","-","-","-"
"01 Jun 2023","3.00","3.02","-","-","-","-"
"02 Jun 2023","3.00","3.02","-","-","-","-"
"06 Jun 2023","3.00","3.02","-","-","-","-"
"07 Jun 2023","3.00","3.02","-","-","-","-"
"08 Jun 2023","3.00","3.02","-","-","-","-"
"09 Jun 2023","3.00","3.01","-","-","-","-"
"12 Jun 2023","2.97","3.01","-","-","-","-"
"13 Jun 2023","2.96","3.01","-","-","-","-"
"14 Jun 2023","2.98","3.01","-","-","-","-"
"15 Jun 2023","3.00","3.01","-","-","-","-"
"16 Jun 2023","2.97","3.01","-","-","-","-"
"19 Jun 2023","2.96","3.01","-","-","-","-"
"20 Jun 2023","2.96","3.01","-","-","-","-"
"21 Jun 2023","2.97","3.01","-","-","-","-"
"22 Jun 2023","3.00","3.02","-","-","-","-"
"23 Jun 2023","2.97","3.01","-","-","-","-"
"26 Jun 2023","3.00","3.01","-","-","-","-"
"27 Jun 2023","3.00","3.00","-","-","-","-"
"28 Jun 2023","3.00","2.99","-","-","-","-"
"30 Jun 2023","3.00","3.00","-","-","-","-"
"03 Jul 2023","3.00","-","-","-","-","-"
"04 Jul 2023","3.00","-","-","-","-","-"
"05 Jul 2023","3.07","-","-","-","-","-"
"06 Jul 2023","3.04","-","-","-","-","-"
"07 Jul 2023","3.02","-","-","-","-","-"
"10 Jul 2023","3.01","-","-","-","-","-"
"11 Jul 2023","2.99","-","-","-","-","-"
"12 Jul 2023","3.00","-","-","-","-","-"
"13 Jul 2023","3.00","-","-","-","-","-"
"14 Jul 2023","3.00","2.99","-","-","-","-"
"17 Jul 2023","3.00","2.99","-","-","-","-"
"18 Jul 2023","3.00","3.00","-","-","-","-"
"20 Jul 2023","3.00","3.00","-","-","-","-"
"21 Jul 2023","3.00","3.00","-","-","-","-"
"24 Jul 2023","3.00","3.00","-","-","-","-"
"25 Jul 2023","3.00","3.01","-","-","-","-"
"26 Jul 2023","3.00","3.00","-","-","-","-"
"27 Jul 2023","3.01","3.00","-","-","-","-"
"28 Jul 2023","3.00","3.00","-","-","-","-"
"31 Jul 2023","3.00","3.00","-","-","-","-"
"01 Aug 2023","3.00","3.01","-","-","-","-"
"02 Aug 2023","3.00","3.01","-","-","-","-"
"03 Aug 2023","3.00","3.01","-","-","-","-"
"04 Aug 2023","3.00","3.00","-","-","-","-"
"07 Aug 2023","3.00","3.01","-","-","-","-"
"08 Aug 2023","3.00","3.01","-","-","-","-"
"09 Aug 2023","3.00","3.01","-","-","-","-"
"10 Aug 2023","3.00","3.00","-","-","-","-"
"11 Aug 2023","3.00","3.00","-","-","-","-"
"14 Aug 2023","3.00","3.00","-","-","-","-"
"15 Aug 2023","3.00","3.01","-","-","-","-"
"16 Aug 2023","3.00","3.01","-","-","-","-"
"17 Aug 2023","3.00","3.00","-","-","-","-"
"18 Aug 2023","2.98","3.00","-","-","-","-"
"21 Aug 2023","3.00","3.01","-","-","-","-"
"22 Aug 2023","3.00","3.00","-","-","-","-"
"23 Aug 2023","3.00","3.01","-","-","-","-"
"24 Aug 2023","3.00","3.01","-","-","-","-"
"25 Aug 2023","3.00","3.00","-","-","-","-"
"28 Aug 2023","2.97","3.00","-","-","-","-"
"29 Aug 2023","3.00","3.00","-","-","-","-"
"30 Aug 2023","2.97","-","-","-","-","-"
"01 Sep 2023","2.96","-","-","-","-","-"
"04 Sep 2023","3.00","3.00","-","-","-","-"
"05 Sep 2023","3.00","2.99","-","-","-","-"
"06 Sep 2023","3.00","2.99","-","-","-","-"
"07 Sep 2023","3.00","2.99","-","-","-","-"
"08 Sep 2023","2.96","2.99","-","-","-","-"
"11 Sep 2023","3.00","3.00","-","-","-","-"
"12 Sep 2023","3.00","3.00","-","-","-","-"
"13 Sep 2023","3.00","3.00","-","-","-","-"
"14 Sep 2023","3.00","3.00","-","-","-","-"
"15 Sep 2023","3.00","-","-","-","-","-"
"18 Sep 2023","3.00","3.00","-","-","-","-"
"19 Sep 2023","3.00","3.00","-","-","-","-"
"20 Sep 2023","2.97","3.00","-","-","-","-"
"21 Sep 2023","2.97","3.00","-","-","-","-"
"22 Sep 2023","3.00","3.01","-","-","-","-"
"25 Sep 2023","2.96","3.01","-","-","-","-"
"26 Sep 2023","2.99","2.99","-","-","-","-"
"27 Sep 2023","3.00","3.00","-","-","-","-"
"29 Sep 2023","3.00","3.01","-","-","-","-"
"02 Oct 2023","3.00","3.02","-","-","-","-"
"03 Oct 2023","3.00","3.01","-","-","-","-"
"04 Oct 2023","3.00","3.02","-","-","-","-"
"05 Oct 2023","3.00","3.02","-","-","-","-"
"06 Oct 2023","2.96","3.02","-","-","-","-"
"09 Oct 2023","3.00","3.02","-","-","-","-"
"10 Oct 2023","3.00","3.02","-","-","-","-"
"11 Oct 2023","2.96","3.02","-","-","-","-"
"12 Oct 2023","3.00","-","-","-","-","-"
"13 Oct 2023","3.00","3.02","-","-","-","-"
"16 Oct 2023","3.00","3.02","-","-","-","-"
"17 Oct 2023","2.96","3.02","-","-","-","-"
"18 Oct 2023","2.96","-","-","-","-","-"
"19 Oct 2023","3.00","3.02","-","-","-","-"
"20 Oct 2023","2.97","-","-","-","-","-"
"23 Oct 2023","2.96","3.02","-","-","-","-"
"24 Oct 2023","3.00","3.02","-","-","-","-"
"25 Oct 2023","3.00","3.02","-","-","-","-"
"26 Oct 2023","3.00","3.02","-","-","-","-"
"27 Oct 2023","3.00","-","-","-","-","-"
"30 Oct 2023","2.98","-","-","-","-","-"
"31 Oct 2023","3.00","3.01","-","-","-","-"
"01 Nov 2023","3.00","3.02","-","-","-","-"
"02 Nov 2023","3.00","3.02","-","-","-","-"
"03 Nov 2023","3.00","3.02","-","-","-","-"
"06 Nov 2023","3.00","3.02","-","-","-","-"
"07 Nov 2023","3.00","3.02","-","-","-","-"
"08 Nov 2023","3.00","3.02","-","-","-","-"
"09 Nov 2023","3.00","3.02","-","-","-","-"
"10 Nov 2023","3.00","3.02","-","-","-","-"
"14 Nov 2023","3.00","3.02","-","-","-","-"
"15 Nov 2023","3.00","3.02","-","-","-","-"
"16 Nov 2023","3.00","3.02","-","-","-","-"
"17 Nov 2023","3.00","3.02","-","-","-","-"
"20 Nov 2023","3.00","3.02","-","-","-","-"
"21 Nov 2023","3.00","3.02","-","-","-","-"
